FG_Id,FG_SKU,FG_Type,CompanyId,CompanyName,RM_Id,RM_SKU,RM_Type,SupplierId,SupplierName,RM_Code,RM_hash,RM_ingredient
132,FG-walgreens-300436641,finished-good,9,Body Fortress,237,RM-C9-cellulose-gum-86c049a5,raw-material,18,Ingredion,RM-C9,86c049a5,cellulose gum
132,FG-walgreens-300436641,finished-good,9,Body Fortress,239,RM-C9-maltodextrin-273f0e8c,raw-material,18,Ingredion,RM-C9,273f0e8c,maltodextrin
132,FG-walgreens-300436641,finished-good,9,Body Fortress,240,RM-C9-natural-and-artificial-flavors-0702b8aa,raw-material,15,Gold Coast Ingredients,RM-C9,0702b8aa,natural and artificial flavors
132,FG-walgreens-300436641,finished-good,9,Body Fortress,241,RM-C9-salt-79a25e0f,raw-material,19,Jost Chemical,RM-C9,79a25e0f,salt
132,FG-walgreens-300436641,finished-good,9,Body Fortress,241,RM-C9-salt-79a25e0f,raw-material,28,PureBulk,RM-C9,79a25e0f,salt
132,FG-walgreens-300436641,finished-good,9,Body Fortress,242,RM-C9-sucralose-0d0ed3f1,raw-material,27,Prinova USA,RM-C9,0d0ed3f1,sucralose
132,FG-walgreens-300436641,finished-good,9,Body Fortress,242,RM-C9-sucralose-0d0ed3f1,raw-material,38,Univar Solutions,RM-C9,0d0ed3f1,sucralose
132,FG-walgreens-300436641,finished-good,9,Body Fortress,243,RM-C9-sunflower-lecithin-db6877ff,raw-material,1,ADM,RM-C9,db6877ff,sunflower lecithin
132,FG-walgreens-300436641,finished-good,9,Body Fortress,243,RM-C9-sunflower-lecithin-db6877ff,raw-material,10,Cargill,RM-C9,db6877ff,sunflower lecithin
132,FG-walgreens-300436641,finished-good,9,Body Fortress,246,RM-C9-vitamin-d3-1ac68852,raw-material,27,Prinova USA,RM-C9,1ac68852,vitamin d3
132,FG-walgreens-300436641,finished-good,9,Body Fortress,246,RM-C9-vitamin-d3-1ac68852,raw-material,28,PureBulk,RM-C9,1ac68852,vitamin d3
132,FG-walgreens-300436641,finished-good,9,Body Fortress,247,RM-C9-whey-protein-concentrate-410208b7,raw-material,3,Actus Nutrition,RM-C9,410208b7,whey protein concentrate
132,FG-walgreens-300436641,finished-good,9,Body Fortress,247,RM-C9-whey-protein-concentrate-410208b7,raw-material,27,Prinova USA,RM-C9,410208b7,whey protein concentrate
132,FG-walgreens-300436641,finished-good,9,Body Fortress,248,RM-C9-whey-protein-isolate-2d082fc2,raw-material,3,Actus Nutrition,RM-C9,2d082fc2,whey protein isolate
132,FG-walgreens-300436641,finished-good,9,Body Fortress,248,RM-C9-whey-protein-isolate-2d082fc2,raw-material,27,Prinova USA,RM-C9,2d082fc2,whey protein isolate
132,FG-walgreens-300436641,finished-good,9,Body Fortress,250,RM-C9-zinc-oxide-d758de8e,raw-material,19,Jost Chemical,RM-C9,d758de8e,zinc oxide
132,FG-walgreens-300436641,finished-good,9,Body Fortress,250,RM-C9-zinc-oxide-d758de8e,raw-material,28,PureBulk,RM-C9,d758de8e,zinc oxide
133,FG-walgreens-300413257,finished-good,37,One A Day,624,RM-C37-biotin-2d59ee9a,raw-material,27,Prinova USA,RM-C37,2d59ee9a,biotin
133,FG-walgreens-300413257,finished-good,37,One A Day,624,RM-C37-biotin-2d59ee9a,raw-material,28,PureBulk,RM-C37,2d59ee9a,biotin
133,FG-walgreens-300413257,finished-good,37,One A Day,635,RM-C37-gummy-base-7cb34dcd,raw-material,22,Makers Nutrition,RM-C37,7cb34dcd,gummy base
133,FG-walgreens-300413257,finished-good,37,One A Day,635,RM-C37-gummy-base-7cb34dcd,raw-material,40,Vitaquest,RM-C37,7cb34dcd,gummy base
133,FG-walgreens-300413257,finished-good,37,One A Day,645,RM-C37-natural-flavors-cbe92289,raw-material,15,Gold Coast Ingredients,RM-C37,cbe92289,natural flavors
133,FG-walgreens-300413257,finished-good,37,One A Day,653,RM-C37-selenium-f5f4d7c6,raw-material,19,Jost Chemical,RM-C37,f5f4d7c6,selenium
133,FG-walgreens-300413257,finished-good,37,One A Day,653,RM-C37-selenium-f5f4d7c6,raw-material,27,Prinova USA,RM-C37,f5f4d7c6,selenium
133,FG-walgreens-300413257,finished-good,37,One A Day,659,RM-C37-vitamin-a-1b4aced9,raw-material,27,Prinova USA,RM-C37,1b4aced9,vitamin a
133,FG-walgreens-300413257,finished-good,37,One A Day,659,RM-C37-vitamin-a-1b4aced9,raw-material,28,PureBulk,RM-C37,1b4aced9,vitamin a
133,FG-walgreens-300413257,finished-good,37,One A Day,663,RM-C37-vitamin-c-32bfc0a0,raw-material,27,Prinova USA,RM-C37,32bfc0a0,vitamin c
133,FG-walgreens-300413257,finished-good,37,One A Day,663,RM-C37-vitamin-c-32bfc0a0,raw-material,28,PureBulk,RM-C37,32bfc0a0,vitamin c
133,FG-walgreens-300413257,finished-good,37,One A Day,664,RM-C37-vitamin-d-e888c721,raw-material,27,Prinova USA,RM-C37,e888c721,vitamin d
133,FG-walgreens-300413257,finished-good,37,One A Day,664,RM-C37-vitamin-d-e888c721,raw-material,28,PureBulk,RM-C37,e888c721,vitamin d
133,FG-walgreens-300413257,finished-good,37,One A Day,665,RM-C37-vitamin-e-cf6cd7f8,raw-material,27,Prinova USA,RM-C37,cf6cd7f8,vitamin e
133,FG-walgreens-300413257,finished-good,37,One A Day,665,RM-C37-vitamin-e-cf6cd7f8,raw-material,28,PureBulk,RM-C37,cf6cd7f8,vitamin e
133,FG-walgreens-300413257,finished-good,37,One A Day,667,RM-C37-zinc-eacf0348,raw-material,19,Jost Chemical,RM-C37,eacf0348,zinc
133,FG-walgreens-300413257,finished-good,37,One A Day,667,RM-C37-zinc-eacf0348,raw-material,27,Prinova USA,RM-C37,eacf0348,zinc
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,488,RM-C27-citric-acid-22adab04,raw-material,27,Prinova USA,RM-C27,22adab04,citric acid
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,488,RM-C27-citric-acid-22adab04,raw-material,38,Univar Solutions,RM-C27,22adab04,citric acid
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,489,RM-C27-dextrose-7cf0a4ab,raw-material,18,Ingredion,RM-C27,7cf0a4ab,dextrose
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,489,RM-C27-dextrose-7cf0a4ab,raw-material,27,Prinova USA,RM-C27,7cf0a4ab,dextrose
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,490,RM-C27-dipotassium-phosphate-0471d680,raw-material,19,Jost Chemical,RM-C27,0471d680,dipotassium phosphate
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,490,RM-C27-dipotassium-phosphate-0471d680,raw-material,28,PureBulk,RM-C27,0471d680,dipotassium phosphate
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,492,RM-C27-natural-strawberry-flavor-6678e15f,raw-material,15,Gold Coast Ingredients,RM-C27,6678e15f,natural strawberry flavor
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,493,RM-C27-potassium-citrate-b91db2ed,raw-material,19,Jost Chemical,RM-C27,b91db2ed,potassium citrate
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,493,RM-C27-potassium-citrate-b91db2ed,raw-material,28,PureBulk,RM-C27,b91db2ed,potassium citrate
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,494,RM-C27-pure-cane-sugar-44f6c2d3,raw-material,18,Ingredion,RM-C27,44f6c2d3,pure cane sugar
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,494,RM-C27-pure-cane-sugar-44f6c2d3,raw-material,27,Prinova USA,RM-C27,44f6c2d3,pure cane sugar
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,495,RM-C27-salt-848383fa,raw-material,19,Jost Chemical,RM-C27,848383fa,salt
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,495,RM-C27-salt-848383fa,raw-material,28,PureBulk,RM-C27,848383fa,salt
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,496,RM-C27-silicon-dioxide-3e48964c,raw-material,5,Ashland,RM-C27,3e48964c,silicon dioxide
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,496,RM-C27-silicon-dioxide-3e48964c,raw-material,11,Colorcon,RM-C27,3e48964c,silicon dioxide
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,497,RM-C27-sodium-citrate-08487851,raw-material,19,Jost Chemical,RM-C27,08487851,sodium citrate
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,497,RM-C27-sodium-citrate-08487851,raw-material,28,PureBulk,RM-C27,08487851,sodium citrate
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,498,RM-C27-stevia-leaf-extract-rebaudioside-a-7b086972,raw-material,10,Cargill,RM-C27,7b086972,stevia leaf extract rebaudioside a
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,498,RM-C27-stevia-leaf-extract-rebaudioside-a-7b086972,raw-material,27,Prinova USA,RM-C27,7b086972,stevia leaf extract rebaudioside a
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,499,RM-C27-vitamin-b12-cyanocobalamin-2da25f81,raw-material,27,Prinova USA,RM-C27,2da25f81,vitamin b12 cyanocobalamin
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,499,RM-C27-vitamin-b12-cyanocobalamin-2da25f81,raw-material,28,PureBulk,RM-C27,2da25f81,vitamin b12 cyanocobalamin
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,500,RM-C27-vitamin-b3-niacinamide-7dfaf6f5,raw-material,27,Prinova USA,RM-C27,7dfaf6f5,vitamin b3 niacinamide
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,500,RM-C27-vitamin-b3-niacinamide-7dfaf6f5,raw-material,28,PureBulk,RM-C27,7dfaf6f5,vitamin b3 niacinamide
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,501,RM-C27-vitamin-b5-d-calcium-pantothenate-fd43f6c0,raw-material,27,Prinova USA,RM-C27,fd43f6c0,vitamin b5 d calcium pantothenate
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,501,RM-C27-vitamin-b5-d-calcium-pantothenate-fd43f6c0,raw-material,28,PureBulk,RM-C27,fd43f6c0,vitamin b5 d calcium pantothenate
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,502,RM-C27-vitamin-b6-pyridoxine-hydrochloride-bb52b75a,raw-material,27,Prinova USA,RM-C27,bb52b75a,vitamin b6 pyridoxine hydrochloride
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,502,RM-C27-vitamin-b6-pyridoxine-hydrochloride-bb52b75a,raw-material,28,PureBulk,RM-C27,bb52b75a,vitamin b6 pyridoxine hydrochloride
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,503,RM-C27-vitamin-c-ascorbic-acid-2d17523d,raw-material,27,Prinova USA,RM-C27,2d17523d,vitamin c ascorbic acid
134,FG-walgreens-300411121,finished-good,27,Liquid I.V.,503,RM-C27-vitamin-c-ascorbic-acid-2d17523d,raw-material,28,PureBulk,RM-C27,2d17523d,vitamin c ascorbic acid
135,FG-walgreens-300425544,finished-good,30,Nature Made,527,RM-C30-gelatin-2e7ec9f6,raw-material,9,Capsuline,RM-C30,2e7ec9f6,gelatin
135,FG-walgreens-300425544,finished-good,30,Nature Made,527,RM-C30-gelatin-2e7ec9f6,raw-material,13,Darling Ingredients / Rousselot,RM-C30,2e7ec9f6,gelatin
135,FG-walgreens-300425544,finished-good,30,Nature Made,528,RM-C30-glycerin-8bc0ab1f,raw-material,18,Ingredion,RM-C30,8bc0ab1f,glycerin
135,FG-walgreens-300425544,finished-good,30,Nature Made,545,RM-C30-soybean-oil-e0b7881a,raw-material,1,ADM,RM-C30,e0b7881a,soybean oil
135,FG-walgreens-300425544,finished-good,30,Nature Made,545,RM-C30-soybean-oil-e0b7881a,raw-material,10,Cargill,RM-C30,e0b7881a,soybean oil
135,FG-walgreens-300425544,finished-good,30,Nature Made,553,RM-C30-vitamin-d3-cholecalciferol-559c9699,raw-material,27,Prinova USA,RM-C30,559c9699,vitamin d3 cholecalciferol
135,FG-walgreens-300425544,finished-good,30,Nature Made,553,RM-C30-vitamin-d3-cholecalciferol-559c9699,raw-material,28,PureBulk,RM-C30,559c9699,vitamin d3 cholecalciferol
135,FG-walgreens-300425544,finished-good,30,Nature Made,555,RM-C30-vitamin-k2-menaquinone-7-859f4a44,raw-material,6,Balchem,RM-C30,859f4a44,vitamin k2 menaquinone 7
136,FG-walgreens-300413432,finished-good,30,Nature Made,523,RM-C30-cellulose-gel-66b4a4d5,raw-material,18,Ingredion,RM-C30,66b4a4d5,cellulose gel
136,FG-walgreens-300413432,finished-good,30,Nature Made,524,RM-C30-citric-acid-d939ac85,raw-material,27,Prinova USA,RM-C30,d939ac85,citric acid
136,FG-walgreens-300413432,finished-good,30,Nature Made,524,RM-C30-citric-acid-d939ac85,raw-material,38,Univar Solutions,RM-C30,d939ac85,citric acid
136,FG-walgreens-300413432,finished-good,30,Nature Made,529,RM-C30-hypromellose-917a9b27,raw-material,9,Capsuline,RM-C30,917a9b27,hypromellose
136,FG-walgreens-300413432,finished-good,30,Nature Made,529,RM-C30-hypromellose-917a9b27,raw-material,11,Colorcon,RM-C30,917a9b27,hypromellose
136,FG-walgreens-300413432,finished-good,30,Nature Made,531,RM-C30-magnesium-bisglycinate-c6e583c4,raw-material,6,Balchem,RM-C30,c6e583c4,magnesium bisglycinate
136,FG-walgreens-300413432,finished-good,30,Nature Made,531,RM-C30-magnesium-bisglycinate-c6e583c4,raw-material,28,PureBulk,RM-C30,c6e583c4,magnesium bisglycinate
136,FG-walgreens-300413432,finished-good,30,Nature Made,536,RM-C30-magnesium-stearate-201fdf47,raw-material,5,Ashland,RM-C30,201fdf47,magnesium stearate
136,FG-walgreens-300413432,finished-good,30,Nature Made,536,RM-C30-magnesium-stearate-201fdf47,raw-material,11,Colorcon,RM-C30,201fdf47,magnesium stearate
136,FG-walgreens-300413432,finished-good,30,Nature Made,544,RM-C30-silicon-dioxide-47cf951f,raw-material,5,Ashland,RM-C30,47cf951f,silicon dioxide
136,FG-walgreens-300413432,finished-good,30,Nature Made,544,RM-C30-silicon-dioxide-47cf951f,raw-material,11,Colorcon,RM-C30,47cf951f,silicon dioxide
136,FG-walgreens-300413432,finished-good,30,Nature Made,547,RM-C30-stearic-acid-19acfab5,raw-material,5,Ashland,RM-C30,19acfab5,stearic acid
136,FG-walgreens-300413432,finished-good,30,Nature Made,547,RM-C30-stearic-acid-19acfab5,raw-material,11,Colorcon,RM-C30,19acfab5,stearic acid
137,FG-walgreens-300436539,finished-good,9,Body Fortress,235,RM-C9-acesulfame-potassium-82c4ce5f,raw-material,10,Cargill,RM-C9,82c4ce5f,acesulfame potassium
137,FG-walgreens-300436539,finished-good,9,Body Fortress,235,RM-C9-acesulfame-potassium-82c4ce5f,raw-material,27,Prinova USA,RM-C9,82c4ce5f,acesulfame potassium
137,FG-walgreens-300436539,finished-good,9,Body Fortress,237,RM-C9-cellulose-gum-86c049a5,raw-material,18,Ingredion,RM-C9,86c049a5,cellulose gum
137,FG-walgreens-300436539,finished-good,9,Body Fortress,238,RM-C9-cocoa-82946ec0,raw-material,18,Ingredion,RM-C9,82946ec0,cocoa
137,FG-walgreens-300436539,finished-good,9,Body Fortress,239,RM-C9-maltodextrin-273f0e8c,raw-material,18,Ingredion,RM-C9,273f0e8c,maltodextrin
137,FG-walgreens-300436539,finished-good,9,Body Fortress,240,RM-C9-natural-and-artificial-flavors-0702b8aa,raw-material,15,Gold Coast Ingredients,RM-C9,0702b8aa,natural and artificial flavors
137,FG-walgreens-300436539,finished-good,9,Body Fortress,241,RM-C9-salt-79a25e0f,raw-material,19,Jost Chemical,RM-C9,79a25e0f,salt
137,FG-walgreens-300436539,finished-good,9,Body Fortress,241,RM-C9-salt-79a25e0f,raw-material,28,PureBulk,RM-C9,79a25e0f,salt
137,FG-walgreens-300436539,finished-good,9,Body Fortress,242,RM-C9-sucralose-0d0ed3f1,raw-material,27,Prinova USA,RM-C9,0d0ed3f1,sucralose
137,FG-walgreens-300436539,finished-good,9,Body Fortress,242,RM-C9-sucralose-0d0ed3f1,raw-material,38,Univar Solutions,RM-C9,0d0ed3f1,sucralose
137,FG-walgreens-300436539,finished-good,9,Body Fortress,243,RM-C9-sunflower-lecithin-db6877ff,raw-material,1,ADM,RM-C9,db6877ff,sunflower lecithin
137,FG-walgreens-300436539,finished-good,9,Body Fortress,243,RM-C9-sunflower-lecithin-db6877ff,raw-material,10,Cargill,RM-C9,db6877ff,sunflower lecithin
137,FG-walgreens-300436539,finished-good,9,Body Fortress,244,RM-C9-vitamin-c-46b8181f,raw-material,27,Prinova USA,RM-C9,46b8181f,vitamin c
137,FG-walgreens-300436539,finished-good,9,Body Fortress,244,RM-C9-vitamin-c-46b8181f,raw-material,28,PureBulk,RM-C9,46b8181f,vitamin c
137,FG-walgreens-300436539,finished-good,9,Body Fortress,245,RM-C9-vitamin-d-f836407b,raw-material,27,Prinova USA,RM-C9,f836407b,vitamin d
137,FG-walgreens-300436539,finished-good,9,Body Fortress,245,RM-C9-vitamin-d-f836407b,raw-material,28,PureBulk,RM-C9,f836407b,vitamin d
137,FG-walgreens-300436539,finished-good,9,Body Fortress,247,RM-C9-whey-protein-concentrate-410208b7,raw-material,3,Actus Nutrition,RM-C9,410208b7,whey protein concentrate
137,FG-walgreens-300436539,finished-good,9,Body Fortress,247,RM-C9-whey-protein-concentrate-410208b7,raw-material,27,Prinova USA,RM-C9,410208b7,whey protein concentrate
137,FG-walgreens-300436539,finished-good,9,Body Fortress,248,RM-C9-whey-protein-isolate-2d082fc2,raw-material,3,Actus Nutrition,RM-C9,2d082fc2,whey protein isolate
137,FG-walgreens-300436539,finished-good,9,Body Fortress,248,RM-C9-whey-protein-isolate-2d082fc2,raw-material,27,Prinova USA,RM-C9,2d082fc2,whey protein isolate
137,FG-walgreens-300436539,finished-good,9,Body Fortress,249,RM-C9-zinc-eab3b1ef,raw-material,19,Jost Chemical,RM-C9,eab3b1ef,zinc
137,FG-walgreens-300436539,finished-good,9,Body Fortress,249,RM-C9-zinc-eab3b1ef,raw-material,27,Prinova USA,RM-C9,eab3b1ef,zinc
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,527,RM-C30-gelatin-2e7ec9f6,raw-material,9,Capsuline,RM-C30,2e7ec9f6,gelatin
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,527,RM-C30-gelatin-2e7ec9f6,raw-material,13,Darling Ingredients / Rousselot,RM-C30,2e7ec9f6,gelatin
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,528,RM-C30-glycerin-8bc0ab1f,raw-material,18,Ingredion,RM-C30,8bc0ab1f,glycerin
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,538,RM-C30-medium-chain-triglycerides-b74dc13f,raw-material,1,ADM,RM-C30,b74dc13f,medium chain triglycerides
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,538,RM-C30-medium-chain-triglycerides-b74dc13f,raw-material,10,Cargill,RM-C30,b74dc13f,medium chain triglycerides
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,545,RM-C30-soybean-oil-e0b7881a,raw-material,1,ADM,RM-C30,e0b7881a,soybean oil
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,545,RM-C30-soybean-oil-e0b7881a,raw-material,10,Cargill,RM-C30,e0b7881a,soybean oil
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,553,RM-C30-vitamin-d3-cholecalciferol-559c9699,raw-material,27,Prinova USA,RM-C30,559c9699,vitamin d3 cholecalciferol
138,FG-walgreens-prod6031044,finished-good,30,Nature Made,553,RM-C30-vitamin-d3-cholecalciferol-559c9699,raw-material,28,PureBulk,RM-C30,559c9699,vitamin d3 cholecalciferol
139,FG-cvs-704167,finished-good,30,Nature Made,518,RM-C30-acacia-gum-fc79918e,raw-material,18,Ingredion,RM-C30,fc79918e,acacia gum
139,FG-cvs-704167,finished-good,30,Nature Made,523,RM-C30-cellulose-gel-66b4a4d5,raw-material,18,Ingredion,RM-C30,66b4a4d5,cellulose gel
139,FG-cvs-704167,finished-good,30,Nature Made,525,RM-C30-croscarmellose-sodium-6e3702fa,raw-material,5,Ashland,RM-C30,6e3702fa,croscarmellose sodium
139,FG-cvs-704167,finished-good,30,Nature Made,525,RM-C30-croscarmellose-sodium-6e3702fa,raw-material,11,Colorcon,RM-C30,6e3702fa,croscarmellose sodium
139,FG-cvs-704167,finished-good,30,Nature Made,536,RM-C30-magnesium-stearate-201fdf47,raw-material,5,Ashland,RM-C30,201fdf47,magnesium stearate
139,FG-cvs-704167,finished-good,30,Nature Made,536,RM-C30-magnesium-stearate-201fdf47,raw-material,11,Colorcon,RM-C30,201fdf47,magnesium stearate
139,FG-cvs-704167,finished-good,30,Nature Made,537,RM-C30-maltodextrin-65cad49f,raw-material,18,Ingredion,RM-C30,65cad49f,maltodextrin
139,FG-cvs-704167,finished-good,30,Nature Made,547,RM-C30-stearic-acid-19acfab5,raw-material,5,Ashland,RM-C30,19acfab5,stearic acid
139,FG-cvs-704167,finished-good,30,Nature Made,547,RM-C30-stearic-acid-19acfab5,raw-material,11,Colorcon,RM-C30,19acfab5,stearic acid
139,FG-cvs-704167,finished-good,30,Nature Made,548,RM-C30-sugar-0bdf5d67,raw-material,18,Ingredion,RM-C30,0bdf5d67,sugar
139,FG-cvs-704167,finished-good,30,Nature Made,548,RM-C30-sugar-0bdf5d67,raw-material,27,Prinova USA,RM-C30,0bdf5d67,sugar
139,FG-cvs-704167,finished-good,30,Nature Made,553,RM-C30-vitamin-d3-cholecalciferol-559c9699,raw-material,27,Prinova USA,RM-C30,559c9699,vitamin d3 cholecalciferol
139,FG-cvs-704167,finished-good,30,Nature Made,553,RM-C30-vitamin-d3-cholecalciferol-559c9699,raw-material,28,PureBulk,RM-C30,559c9699,vitamin d3 cholecalciferol
140,FG-cvs-342300,finished-good,11,CVS,259,RM-C11-gelatin-capsule-bovine-42ef5483,raw-material,9,Capsuline,RM-C11,42ef5483,gelatin capsule bovine
140,FG-cvs-342300,finished-good,11,CVS,259,RM-C11-gelatin-capsule-bovine-42ef5483,raw-material,13,Darling Ingredients / Rousselot,RM-C11,42ef5483,gelatin capsule bovine
140,FG-cvs-342300,finished-good,11,CVS,260,RM-C11-magnesium-glycinate-309625e9,raw-material,6,Balchem,RM-C11,309625e9,magnesium glycinate
140,FG-cvs-342300,finished-good,11,CVS,260,RM-C11-magnesium-glycinate-309625e9,raw-material,28,PureBulk,RM-C11,309625e9,magnesium glycinate
140,FG-cvs-342300,finished-good,11,CVS,261,RM-C11-rice-powder-3d1b7e08,raw-material,18,Ingredion,RM-C11,3d1b7e08,rice powder
140,FG-cvs-342300,finished-good,11,CVS,262,RM-C11-silica-1de71d67,raw-material,5,Ashland,RM-C11,1de71d67,silica
140,FG-cvs-342300,finished-good,11,CVS,262,RM-C11-silica-1de71d67,raw-material,11,Colorcon,RM-C11,1de71d67,silica
140,FG-cvs-342300,finished-good,11,CVS,263,RM-C11-vegetable-magnesium-stearate-a91ab707,raw-material,5,Ashland,RM-C11,a91ab707,vegetable magnesium stearate
140,FG-cvs-342300,finished-good,11,CVS,263,RM-C11-vegetable-magnesium-stearate-a91ab707,raw-material,11,Colorcon,RM-C11,a91ab707,vegetable magnesium stearate
141,FG-cvs-246284,finished-good,37,One A Day,622,RM-C37-ascorbic-acid-2dce8c2c,raw-material,27,Prinova USA,RM-C37,2dce8c2c,ascorbic acid
141,FG-cvs-246284,finished-good,37,One A Day,622,RM-C37-ascorbic-acid-2dce8c2c,raw-material,28,PureBulk,RM-C37,2dce8c2c,ascorbic acid
141,FG-cvs-246284,finished-good,37,One A Day,623,RM-C37-beta-carotene-4a5e8c4f,raw-material,27,Prinova USA,RM-C37,4a5e8c4f,beta carotene
141,FG-cvs-246284,finished-good,37,One A Day,623,RM-C37-beta-carotene-4a5e8c4f,raw-material,28,PureBulk,RM-C37,4a5e8c4f,beta carotene
141,FG-cvs-246284,finished-good,37,One A Day,624,RM-C37-biotin-2d59ee9a,raw-material,27,Prinova USA,RM-C37,2d59ee9a,biotin
141,FG-cvs-246284,finished-good,37,One A Day,624,RM-C37-biotin-2d59ee9a,raw-material,28,PureBulk,RM-C37,2d59ee9a,biotin
141,FG-cvs-246284,finished-good,37,One A Day,625,RM-C37-calcium-carbonate-4d035065,raw-material,19,Jost Chemical,RM-C37,4d035065,calcium carbonate
141,FG-cvs-246284,finished-good,37,One A Day,625,RM-C37-calcium-carbonate-4d035065,raw-material,28,PureBulk,RM-C37,4d035065,calcium carbonate
141,FG-cvs-246284,finished-good,37,One A Day,626,RM-C37-cholecalciferol-f6d103e4,raw-material,27,Prinova USA,RM-C37,f6d103e4,cholecalciferol
141,FG-cvs-246284,finished-good,37,One A Day,626,RM-C37-cholecalciferol-f6d103e4,raw-material,28,PureBulk,RM-C37,f6d103e4,cholecalciferol
141,FG-cvs-246284,finished-good,37,One A Day,627,RM-C37-chromium-chloride-29a65259,raw-material,19,Jost Chemical,RM-C37,29a65259,chromium chloride
141,FG-cvs-246284,finished-good,37,One A Day,627,RM-C37-chromium-chloride-29a65259,raw-material,28,PureBulk,RM-C37,29a65259,chromium chloride
141,FG-cvs-246284,finished-good,37,One A Day,629,RM-C37-copper-sulfate-31751952,raw-material,19,Jost Chemical,RM-C37,31751952,copper sulfate
141,FG-cvs-246284,finished-good,37,One A Day,629,RM-C37-copper-sulfate-31751952,raw-material,28,PureBulk,RM-C37,31751952,copper sulfate
141,FG-cvs-246284,finished-good,37,One A Day,630,RM-C37-croscarmellose-sodium-08ab6ca3,raw-material,5,Ashland,RM-C37,08ab6ca3,croscarmellose sodium
141,FG-cvs-246284,finished-good,37,One A Day,630,RM-C37-croscarmellose-sodium-08ab6ca3,raw-material,11,Colorcon,RM-C37,08ab6ca3,croscarmellose sodium
141,FG-cvs-246284,finished-good,37,One A Day,631,RM-C37-cyanocobalamin-e7d33656,raw-material,27,Prinova USA,RM-C37,e7d33656,cyanocobalamin
141,FG-cvs-246284,finished-good,37,One A Day,631,RM-C37-cyanocobalamin-e7d33656,raw-material,28,PureBulk,RM-C37,e7d33656,cyanocobalamin
141,FG-cvs-246284,finished-good,37,One A Day,632,RM-C37-d-calcium-pantothenate-baa38478,raw-material,27,Prinova USA,RM-C37,baa38478,d calcium pantothenate
141,FG-cvs-246284,finished-good,37,One A Day,632,RM-C37-d-calcium-pantothenate-baa38478,raw-material,28,PureBulk,RM-C37,baa38478,d calcium pantothenate
141,FG-cvs-246284,finished-good,37,One A Day,633,RM-C37-folic-acid-2bb2a34c,raw-material,27,Prinova USA,RM-C37,2bb2a34c,folic acid
141,FG-cvs-246284,finished-good,37,One A Day,633,RM-C37-folic-acid-2bb2a34c,raw-material,28,PureBulk,RM-C37,2bb2a34c,folic acid
141,FG-cvs-246284,finished-good,37,One A Day,634,RM-C37-gelatin-a40fdc3f,raw-material,9,Capsuline,RM-C37,a40fdc3f,gelatin
141,FG-cvs-246284,finished-good,37,One A Day,634,RM-C37-gelatin-a40fdc3f,raw-material,13,Darling Ingredients / Rousselot,RM-C37,a40fdc3f,gelatin
141,FG-cvs-246284,finished-good,37,One A Day,636,RM-C37-hydroxypropyl-methylcellulose-6110db19,raw-material,5,Ashland,RM-C37,6110db19,hydroxypropyl methylcellulose
141,FG-cvs-246284,finished-good,37,One A Day,636,RM-C37-hydroxypropyl-methylcellulose-6110db19,raw-material,11,Colorcon,RM-C37,6110db19,hydroxypropyl methylcellulose
141,FG-cvs-246284,finished-good,37,One A Day,637,RM-C37-inulin-c35ef509,raw-material,18,Ingredion,RM-C37,c35ef509,inulin
